enzymes	genes	shortNames	MWs	subSystems	Std	HiT	LpH
Q6CFX7	YALI0B02728g	YALI0_B02728g	27.55908	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis	0.000447031889928924	0.00106626603874437	0.000620987186329834
Q6CFY9	YALI0B02376g	YALI0_B02376g	108.13762	Inositol phosphate metabolism // Inositol phosphate metabolism	NaN	NaN	NaN
Q6CFZ5	YALI0B02222g	YALI0_B02222g	17.77694	 	NaN	NaN	NaN
Q6CFZ7	YALI0B02178g	YALI0_B02178g	47.58793	2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism	0.00346842111059954	0.00211817832140865	0.0023913232825778
Q6CG11	YALI0B01826g	FMN1	21.81991	Biosynthesis of secondary metabolites // Riboflavin metabolism // Biosynthesis of secondary metabolites // Riboflavin metabolism	NaN	NaN	NaN
Q6CG17	YALI0B01672g	YALI0_B01672g	50.59809	Other types of O-glycan biosynthesis // Various types of N-glycan biosynthesis	NaN	NaN	NaN
Q6CG23	YALI0B01540g	YALI0_B01540g	8.03077	Oxidative phosphorylation // Sulfur metabolism	0.000121554557927922	0.000159020349592827	0.000152656919508821
Q6CG29	YALI0B01364g	YALI0_B01364g	83.26477	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Valine, leucine and isoleucine biosynthesis	0.00145703372686885	0.000989977498339464	0.0010266207380237
Q6CG51	YALI0B00836g	YALI0_B00836g	40.04028	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway // Purine metabolism	NaN	0.00106548157345053	NaN
Q6CG56	YALI0B00726g	DYS1	37.4365	 	NaN	NaN	NaN
Q6CG57	YALI0B00704g	ADK1	27.61881	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Thiamine metabolism	NaN	NaN	NaN
Q6CG63	YALI0B00572g	YALI0_B00572g	65.92241	Carbon metabolism // One carbon pool by folate	NaN	NaN	4.39028416149238e-05
Q6CG74	YALI0B00220g	YALI0_B00220g	46.01564	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	NaN	NaN	NaN
Q6CG81	YALI0A21417g	YALI0_A21417g	38.84109	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Glycine, serine and threonine metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Glycine, serine and threonine metabolism	NaN	1.30459338213429e-05	NaN
Q6CG88	YALI0A21263g	ALO1	58.89944	  //  	NaN	NaN	NaN
Q6CG92	YALI0A21153g	YALI0_A21153g	22.20054	Longevity regulating pathway - multiple species // Nicotinate and nicotinamide metabolism	NaN	NaN	NaN
Q6CGA3	YALI0A20922g	YALI0_A20922g	46.00765	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	NaN	NaN	NaN
Q6CGD3	YALI0A20295g	CPD1	24.63141	 	NaN	NaN	NaN
Q6CGE0	YALI0A20108g	YALI0_A20108g	79.09926	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	0.000384402643429845	0.000285241878663105	0.000215108913163142
Q6CGH7	YALI0A19206g	YALI0_A19206g	45.79214	Arginine and proline metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Carbapenem biosynthesis	2.1938958476503e-05	6.97972043928573e-05	4.8462755381411e-05
Q6CGI3	YALI0A19074g	YALI0_A19074g	168.12766	Biosynthesis of secondary metabolites // Starch and sucrose metabolism	0.00150817500718792	0.000663510411284137	0.000513487833968506
Q6CGM4	YALI0A18062g	YALI0_A18062g	57.54403	Biosynthesis of antibiotics // Steroid biosynthesis	NaN	NaN	0.00232279425875519
Q6CGP7	YALI0A17468g	YALI0_A17468g	36.50936	Oxidative phosphorylation // Sulfur metabolism	0.000552609415414882	0.000722935806978703	0.000694006481425636
Q6CGS4	YALI0A16698g	MRI1	40.23331	  //  	NaN	4.84469962453507e-05	NaN
Q6CGT5	YALI0A16379g	YALI0_A16379g	37.05432	Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism	0.00114810831976738	0.00230043901081102	0.000474937032838743
Q6CGV1	YALI0A15972g	YALI0_A15972g	36.69739	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Fructose and mannose metabolism // Gluconeogenesis // Glycolysis // Pentose phosphate pathway	0.00046860079517035	0.000381090195798378	0.000399562498014619
Q6CGV2	YALI0A15950g	YALI0_A15950g	91.7691	Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Histidine metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Histidine metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Histidine metabolism	0.000706121426403873	0.000423686711344963	0.000821078261413391
Q6CGV3	YALI0A15906g	YALI0_A15906g	34.24476	Pentose and glucuronate interconversions // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Pentose and glucuronate interconversions //   // Glycerolipid metabolism	NaN	NaN	NaN
Q6CGX5	YALI0A15147g	YALI0_A15147g	36.98904	Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism	7.7105354662625e-05	NaN	0.000135783454080017
Q6CGY9	YALI0A14806g	YALI0_A14806g	52.78557	Oxidative phosphorylation // Sulfur metabolism	0.000798967798395846	0.00104522726897379	0.00100340098280952
Q6CGZ0	YALI0A14784g	YALI0_A14784g	17.89691	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Oxidative phosphorylation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Oxidative phosphorylation	0.000236937188674564	0.000231528374946495	0.000185005248557394
Q6CH03	YALI0A14498g	ADI1	20.35543	Cysteine and methionine metabolism	NaN	NaN	NaN
Q6CH12	YALI0A14157g	YALI0_A14157g	21.4523	Glycerophospholipid metabolism	NaN	NaN	NaN
Q6CH25	YALI0A13387g	YALI0_A13387g	63.49643	Alanine, aspartate and glutamate metabolism // Biosynthesis of secondary metabolites	0.00139121329807891	0.000756595912016165	0.00106143650588554
Q6CH50	YALI0A12353g	YALI0_A12353g	40.34057	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	NaN	NaN	NaN
Q6CH62	YALI0A12045g	YALI0_A12045g	17.98441	Biosynthesis of secondary metabolites // Riboflavin metabolism	0.000136550311986657	9.89939340190929e-05	0.000129749470034714
Q6CH91	YALI0A11143g	YALI0_A11143g	43.08221	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	NaN	0.000236074252028255	0.000177233022356556
Q6CHC2	YALI0A10310g	YALI0_A10310g	33.9282	Folate biosynthesis	NaN	NaN	NaN
Q6CHD4	YALI0A10032g	YALI0_A10032g	43.86656	Folate biosynthesis // Folate biosynthesis // Folate biosynthesis	NaN	NaN	NaN
Q6CHD8	YALI0A09900g	YALI0_A09900g	67.34456	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	0.00150913049458245	0.00119697201773604	0.00164477721801632
Q6CHE0	YALI0A09856g	YALI0_A09856g	108.60715	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // Lysine degradation // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation	0.000319404205846518	0.000422925600755245	0.000496558669613237
Q6CHE9	YALI0A09636g	EFM7	30.72817	 	NaN	2.7896570638611e-05	NaN
Q6CHF9	YALI0A09427g	YALI0_A09427g	52.7193	Aminoacyl-tRNA biosynthesis // Aminoacyl-tRNA biosynthesis	NaN	NaN	NaN
Q6CHH8	YALI0A08668g	YALI0_A08668g	33.88604	Vitamin B6 metabolism	NaN	NaN	NaN
Q6CHJ3	YALI0A08217g	YALI0_A08217g	37.24826	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	NaN	NaN	NaN
Q6CHK1	YALI0A08041g	YALI0_A08041g	70.8446	Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism	5.26137602593203e-05	NaN	NaN
Q6CHP1	YALI0A06787g	YALI0A06787g	42.47479	Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism	0.000320777486835471	0.000241634746852739	0.00024515093818353
Q6CHQ0	YALI0A06589g	YALI0_A06589g	52.14252	Other types of O-glycan biosynthesis // Various types of N-glycan biosynthesis	NaN	NaN	NaN
Q6CHS7	YALI0A05379g	YALI0_A05379g	88.02363	Folate biosynthesis	NaN	6.54562280236606e-05	NaN
Q6CHU1	YALI0A04983g	YALI0_A04983g	37.65451	Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism	0.000232772897968384	0.000133766203443116	0.000183858346415047
