rxns	rxnNames	grRules	subSystems	Std_GEM	Std_ecM	Std_ecP	HiT_GEM	HiT_ecM	HiT_ecP	LpH_GEM	LpH_ecM	LpH_ecP
y002286	acetyl-CoA C-acyltransferase (stearoyl-CoA)	YALI0E18568g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Biosynthesis of unsaturated fatty acids//Fatty acid degradation//Fatty acid metabolism//Peroxisome//Valine, leucine and isoleucine degradation	0	0	0	0	0	0	0	0	0
y002287	acetyl-CoA C-acyltransferase (icosanoyl-CoA)	YALI0E18568g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Biosynthesis of unsaturated fatty acids//Fatty acid degradation//Fatty acid metabolism//Peroxisome//Valine, leucine and isoleucine degradation	0	0	0	0	0	0	0	0	0
y002288	acetyl-CoA C-acyltransferase (docosanoyl-CoA)	YALI0E18568g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Biosynthesis of unsaturated fatty acids//Fatty acid degradation//Fatty acid metabolism//Peroxisome//Valine, leucine and isoleucine degradation	0	0	0	0	0	0	0	0	0
y002289	acetyl-CoA C-acyltransferase (cis-tetradec-7-enoyl-CoA)	YALI0E18568g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Biosynthesis of unsaturated fatty acids//Fatty acid degradation//Fatty acid metabolism//Peroxisome//Valine, leucine and isoleucine degradation	0	0	0	0	0	0	0	0	0
y002290	acetyl-CoA C-acyltransferase (cis-dodec-5-enoyl-CoA)	YALI0E18568g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Biosynthesis of unsaturated fatty acids//Fatty acid degradation//Fatty acid metabolism//Peroxisome//Valine, leucine and isoleucine degradation	0	0	0	0	0	0	0	0	0
y002291	acetyl-CoA C-acyltransferase (cis-dec-3-enoyl-CoA)	YALI0E18568g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Biosynthesis of unsaturated fatty acids//Fatty acid degradation//Fatty acid metabolism//Peroxisome//Valine, leucine and isoleucine degradation	0	0	0	0	0	0	0	0	0
y002292	acetyl-CoA C-acyltransferase (cis-hexadec-7-enoyl-CoA)	YALI0E18568g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Biosynthesis of unsaturated fatty acids//Fatty acid degradation//Fatty acid metabolism//Peroxisome//Valine, leucine and isoleucine degradation	0	0	0	0	0	0	0	0	0
y002293	acetyl-CoA C-acyltransferase (cis-tetradec-5-enoyl-CoA)	YALI0E18568g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Biosynthesis of unsaturated fatty acids//Fatty acid degradation//Fatty acid metabolism//Peroxisome//Valine, leucine and isoleucine degradation	0	0	0	0	0	0	0	0	0
y002294	acetyl-CoA C-acyltransferase (cis-dodec-3-enoyl-CoA)	YALI0E18568g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Biosynthesis of unsaturated fatty acids//Fatty acid degradation//Fatty acid metabolism//Peroxisome//Valine, leucine and isoleucine degradation	0	0	0	0	0	0	0	0	0
y002303	2,4-dienoyl-CoA reductase (trans-2,trans-4-dodecadienoyl-CoA)	YALI0C03003g or YALI0D01694g or YALI0E14322g	Peroxisome	0	0	0	0	0	0	0	0	0
y002304	2,4-dienoyl-CoA reductase (trans-2,trans-4-tetradecadienoyl-CoA)	YALI0C03003g or YALI0D01694g or YALI0E14322g	Peroxisome	0	0	0	0	0	0	0	0	0
y002305	cis-aconitate(3-) to isocitrate	YALI0D09361g or YALI0E14949g	2-Oxocarboxylic acid metabolism//Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Carbon metabolism//Citrate cycle (TCA cycle)//Glyoxylate and dicarboxylate metabolism	0.0868887636980243	0	0.553154817988268	0.0785399007912512	0	0.377292280150683	0	0	0.628848756385004
y003252	ergosteryl ester hydrolase (16:1), lipid particle	YALI0E00528g or YALI0E32035g	Steroid biosynthesis	0	0	0	0	0	0	0	0	0
y003253	ergosteryl ester hydrolase (18:1), lipid particle	YALI0E00528g or YALI0E32035g	Steroid biosynthesis	0	0	0	0	0	0	0	0	0
y003254	episteryl ester hydrolase (16:1), lipid particle	YALI0E00528g or YALI0E32035g		0	0	0	0	0	0	0	0	0
y003255	episteryl ester hydrolase (18:1), lipid particle	YALI0E00528g or YALI0E32035g		0	0	0	0	0	0	0	0	0
y003256	fecosteryl ester hydrolase (16:1), lipid particle	YALI0E00528g or YALI0E32035g		0	0	0	0	0	0	0	0	0
y003257	fecosteryl ester hydrolase (18:1), lipid particle	YALI0E00528g or YALI0E32035g		0	0	0	0	0	0	0	0	0
y003258	lanosteryl ester hydrolase (16:1), lipid particle	YALI0E00528g or YALI0E32035g		0	0	0	0	0	0	0	0	0
y003259	lanosteryl ester hydrolase (18:1), lipid particle	YALI0E00528g or YALI0E32035g		0	0	0	0	0	0	0	0	0
y003260	zymosteryl ester hydrolase (16:1), lipid particle	YALI0E00528g or YALI0E32035g		0	0	0	0	0	0	0	0	0
y003261	zymosteryl ester hydrolase (18:1), lipid particle	YALI0E00528g or YALI0E32035g		0	0	0	0	0	0	0	0	0
y003262	zymosteryl ester hydrolase (16:1), cell envelope	YALI0E00528g or YALI0E32035g		0	0	0	0	0	0	0	0	0
y003263	zymosteryl ester hydrolase (18:1), cell envelope	YALI0E00528g or YALI0E32035g		0	0	0	0	0	0	0	0	0
y003508	laurate transport, cytoplasm-ER membrane			3.87197528709076e-05	3.9107175943563e-05	3.49062882018927e-05	3.49062882018929e-05	3.52588417127318e-05	3.49062882018927e-05	3.49062882018929e-05	3.52588417127318e-05	3.49062882018926e-05
y003509	myristate transport, cytoplasm-ER membrane			2.5813168580605e-05	2.6071450629042e-05	2.32708588012618e-05	2.3270858801262e-05	2.35058944751546e-05	2.32708588012618e-05	2.32708588012619e-05	2.35058944751546e-05	2.32708588012618e-05
y003510	palmitate transport, cytoplasm-ER membrane			-6.45329214515126e-05	0	-0.000121144561514196	-5.81771470031549e-05	-0.000122368121585489	-5.81771470031546e-05	-5.81771470031548e-05	-5.87647361878864e-05	-0.000121144561514195
y003511	palmitoleate transport, cytoplasm-ER membrane			0	0	0	0	0	0	0	0	0
y003512	stearate transport, cytoplasm-ER membrane			-1.5439756873847e-05	0	-1.3919112681388e-05	-1.3919112681388e-05	-1.405969571947e-05	0	-1.3919112681388e-05	0	0
y003513	oleate transport, cytoplasm-ER membrane			-0.000189320828334076	0	-0.000170674834069401	-0.000170674834069401	-0.000172398649893502	-0.000170674834069401	-0.000170674834069401	-0.000172398649893502	-0.000170674834069401
y003514	malonyl-CoA transport, cytoplasm-ER membrane			0	0.00988917552228325	0	0	0	0	0	0	0
y003515	lauroyl-CoA transport, cytoplasm-ER membrane			0	0	0	0	0	0	0	0	0
y003516	myristoyl-CoA transport, cytoplasm-ER membrane			0	0	0	0	0	0	0	0	0
y003517	palmitoyl-CoA transport, cytoplasm-ER membrane			0.00245802879461368	0.00990037787785878	0.00227890773312303	0.002215940318612	0.00230192470122757	0.00221594031861199	0.002215940318612	0.00223832131582997	0.00227890773312302
y003518	palmitoleoyl-CoA transport, cytoplasm-ER membrane			0	0	0	0	0	0	0	0	0
y003519	stearoyl-CoA transport, cytoplasm-ER membrane			0.00979120642391622	-0.000547500463209864	0.00882688157687693	0.00882688157687702	0.00891603308080343	0.00881296246419559	0.00882688157687701	0.00890197338508395	0.00881296246419556
y003520	oleoyl-CoA transport, cytoplasm-ER membrane			0	-0.00671339853697832	0	0	0	0	0	0	0
y003521	icosanoyl-CoA transport, cytoplasm-ER membrane			0	0	0	0	0	0	0	0	0
y003522	docosanoyl-CoA transport, cytoplasm-ER membrane			0	0	0	0	0	0	0	0	0
y003523	tetracosanoyl-CoA transport, cytoplasm-ER membrane			0	0	0	0	0	0	0	0	0
y003524	hexacosanoyl-CoA transport, cytoplasm-ER membrane			0	0	0	0	0	0	0	0	0
y003525	H+ transport, cytoplasm-ER membrane			0.00709039519659848	0.03682886701722	0.00639207019277603	0.00639207019277608	0.00645663010172306	0.00639207019277603	0.00639207019277607	0.00645663010172306	0.00639207019277599
y003526	H2O transport, cytoplasm-ER membrane			-0.0222697317821714	-0.0323817343442611	-0.0200764110855521	-0.0200764110855522	-0.0202791828375161	-0.0200764110855521	-0.0200764110855522	-0.0202791828375161	-0.020076411085552
y003527	CO2 transport, cytoplasm-ER membrane			0	-0.00988917552228325	0	0	0	0	0	0	0
y003528	coenzyme A transport, cytoplasm-ER membrane			-0.0121760801800086	-0.00993454506236416	-0.0110398392284858	-0.0109768718139748	-0.0111513416046935	-0.0109629527012934	-0.0109768718139748	-0.0110736785235764	-0.0110259201158044
y003529	NADPH transport, cytoplasm-ER membrane			0	0.0197783510445665	0	0	0	0	0	0	0
y003530	NADP(+) transport, cytoplasm-ER membrane			0	-0.0197783510445665	0	0	0	0	0	0	0
y003531	O2 transport, cytoplasm-ER membrane			0.0118286315346896	0.0119469867522386	0.010663642992776	0.0106636429927761	0.0107713457870031	0.010663642992776	0.0106636429927761	0.0107713457870031	0.010663642992776
y003532	NADH transport, cytoplasm-ER membrane			0.0118286315346896	0.0119469867522386	0.010663642992776	0.0106636429927761	0.0107713457870031	0.010663642992776	0.0106636429927761	0.0107713457870031	0.010663642992776
y003533	NAD transport, cytoplasm-ER membrane			-0.0118286315346896	-0.0119469867522386	-0.010663642992776	-0.0106636429927762	-0.0107713457870031	-0.010663642992776	-0.0106636429927764	-0.0107713457870031	-0.010663642992776
y003534	glycerol 3-phosphate transport, cytoplasm-ER membrane			0.00526851508182743	0	0.00474962499	0.00474962499000003	0.004797596202399	0.00474962499	0.00474962499000003	0.004797596202399	0.00474962498999998
y003535	dihydroxyacetone phosphate transport, cytoplasm-ER membrane			0	0	0	0	0	0	0	0	0
y003536	diphosphate transport, cytoplasm-ER membrane			-0.0031106104402492	-0.00335040050553085	-0.00274128252151424	-0.00280424993602524	-0.00276896947498149	-0.00281816904870662	-0.00280424993602524	-0.00284663255609856	-0.00275520163419558
y003537	phosphate transport, cytoplasm-ER membrane			-0.00138753128720787	-0.00140141468249936	-0.0012508749	-0.0012508749	-0.00126350873649	-0.0012508749	-0.0012508749	-0.00126350873649	-0.0012508749
y003538	CTP transport, cytoplasm-ER membrane			0.00331720909175163	0.00335040050553085	0.00299050092	0.00299050092	0.003020704979292	0.00299050092	0.00299050092	0.003020704979292	0.00299050092
y003539	CDP transport, cytoplasm-ER membrane			0	0	0	0	0	0	0	0	0
y003540	CMP transport, cytoplasm-ER membrane			-0.00331720909175163	-0.00335040050553085	-0.00299050092	-0.00299050092	-0.003020704979292	-0.00299050092	-0.00299050092	-0.003020704979292	-0.00299050092
y003541	CDP-ethanolamine transport, cytoplasm-ER membrane			0	0	0	0	0	0	0	0	0
y003542	CDP-choline transport, cytoplasm-ER membrane			0	0	0	0	0	0	0	0	0
y003543	ATP transport, cytoplasm-ER membrane			-0.000206598651502429	0	-0.000249218398485763	-0.000186250983974763	-0.000251735504310511	-0.000172331871293375	-0.000186250983974763	-0.000174072423193439	-0.000235299285804416
y003544	AMP transport, cytoplasm-ER membrane			0.000206598651502429	0	0.000249218398485763	0.000186250983974763	0.000251735504310511	0.000172331871293375	0.000186250983974763	0.000174072423193439	0.000235299285804416
y003545	L-serine transport, cytoplasm-ER membrane			0.00291791951269901	0.00294711570481161	0.00263053692	0.00263053692	0.002657105342892	0.00263053692	0.00263053692	0.002657105342892	0.00263053692
y003546	myo-inositol transport, cytoplasm-ER membrane			0.000399289579052624	0.000403284800719241	0.000359964	0.000359964	0.0003635996364	0.000359964	0.000359964	0.0003635996364	0.000359964
y003547	S-adenosyl-L-methionine transport, cytoplasm-ER membrane			0.00473823633809114	0.00478564630186833	0.0042715728	0.0042715728	0.00431471568528	0.0042715728	0.0042715728	0.00431471568528	0.0042715728
y003548	S-adenosyl-L-homocysteine transport, cytoplasm-ER membrane			-0.00473823633809114	-0.00478564630186833	-0.0042715728	-0.0042715728	-0.00431471568528	-0.0042715728	-0.0042715728	-0.00431471568528	-0.0042715728
y003549	episterol transport, cytoplasm-ER membrane			0	0	0	0	0	0	0	0	0
y003550	fecosterol transport, cytoplasm-ER membrane			0	0	0	0	0	0	0	0	0
y003551	lanosterol transport, cytoplasm-ER membrane			0	0	0	0	0	0	0	0	0
y003552	ergosterol transport, cytoplasm-ER membrane			0	4.53695400809147e-05	0	0	0	0	0	0	0
y003553	zymosterol transport, cytoplasm-ER membrane			0	0	0	0	0	0	0	0	0
y003570	sn-glycero-3-phosphocholine transport, ER membrane-cytoplasm			0	0	0	0	0	0	0	0	0
y003571	hexadecanoate (n-C16:0) transport, cytoplasm-lipid particle			0	-6.5178626572605e-05	6.2967414511041e-05	0	6.36033853976025e-05	0	0	0	6.2967414511041e-05
y003572	hexadecenoate (n-C16:1) transport, cytoplasm-lipid particle			0	0	0	0	0	0	0	0	0
y003573	octadecanoate (n-C18:0) transport, cytoplasm-lipid particle			1.5439756873847e-05	0	1.3919112681388e-05	1.3919112681388e-05	1.405969571947e-05	0	1.3919112681388e-05	0	0
y003574	octadecenoate (n-C18:1) transport, cytoplasm-lipid particle			0.000189320828334076	0	0.000170674834069401	0.000170674834069401	0.000172398649893502	0.000170674834069401	0.000170674834069401	0.000172398649893502	0.000170674834069401
y003575	lauroyl-CoA transport, cytoplasm-lipid particle			0	0	0	0	0	0	0	0	0
y003576	myristoyl-CoA transport, cytoplasm-lipid particle			0	0	0	0	0	0	0	0	0
y003577	palmitoyl-CoA transport, cytoplasm-lipid particle			6.98465191912126e-05	0.0025419664363316	0	6.2967414511041e-05	0	6.2967414511041e-05	6.2967414511041e-05	6.36033853976025e-05	0
y003578	palmitoleoyl-CoA transport, cytoplasm-lipid particle			0	0	0	0	0	0	0	0	0
y003579	stearoyl-CoA transport, cytoplasm-lipid particle			0	0.000547500463209864	0	0	0	1.39191126814022e-05	0	1.405969571947e-05	1.3919112681388e-05
y003580	oleoyl-CoA transport, cytoplasm-lipid particle			0	0.00671339853697832	0	0	0	0	0	0	0
y003581	glycerol 3-phosphate transport, cytoplasm-lipid particle			0	0.00532123092193464	0	0	0	0	0	0	0
y003582	dihydroxyacetone phosphate transport, cytoplasm-lipid particle			0	0	0	0	0	0	0	0	0
y003583	NADPH transport, cytoplasm-lipid particle			0	0	0	0	0	0	0	0	0
y003584	NADP(+) transport, cytoplasm-lipid particle			0	0	0	0	0	0	0	0	0
y003585	ATP transport, cytoplasm-lipid particle			-0.000143001557712535	-0.000353098247740828	-6.59500815141956e-05	-0.000128917496025237	-6.6616177337489e-05	-0.000142836608706639	-0.000128917496025237	-0.000144279258454562	-7.98691941955836e-05
y003586	AMP transport, cytoplasm-lipid particle			0.000143001557712535	0.000353098247740828	6.59500815141956e-05	0.000128917496025237	6.6616177337489e-05	0.000142836608706639	0.000128917496025237	0.000144279258454562	7.98691941955836e-05
y003587	diphosphate transport, cytoplasm-lipid particle			0.000143001557712535	0.000353098247740828	6.59500815141956e-05	0.000128917496025237	6.6616177337489e-05	0.000142836608706639	0.000128917496025237	0.000144279258454562	7.98691941955836e-05
y003596	H2O transport, cytoplasm-lipid particle			0	0	0	0	0	0	0	0	0
y003597	glycerol transport, lipid particle-cytoplasm			0	0	0	0	0	0	0	0	0
y003598	docosanoyl-CoA transport, lipid particle-cytoplasm			0	0	0	0	0	0	0	0	0
y003599	tetracosanoyl-CoA transport, lipid particle-cytoplasm			0	0	0	0	0	0	0	0	0
y003600	hexacosanoyl-CoA transport, lipid particle-cytoplasm			0	0	0	0	0	0	0	0	0
y003601	ATP transport, cytoplasm-cell envelope			0	0	0	0	0	0	0	0	0
y003602	ADP transport, cytoplasm-cell envelope			0	0	0	0	0	0	0	0	0
y003603	H+ transport, cytoplasm-cell envelope			0	0	0	0	0	0	0	0	0
y003604	H2O transport, cytoplasm-cell envelope			0	0	0	0	0	0	0	0	0
y003605	phosphate transport, cytoplasm-cell envelope			0	0	0	0	0	0	0	0	0
y003606	sn-glycero-3-phosphocholine transport, cell envelope-cytoplasm			0	0	0	0	0	0	0	0	0
y003607	1-(sn-glycero-3-phospho)-1D-myo-inositol transport, cell envelope-cytoplasm			0	0	0	0	0	0	0	0	0
y003608	palmitate transport, cell envelope-cytoplasm			0	0	0	0	0	0	0	0	0
y003609	palmitoleate transport, cell envelope-cytoplasm			0	0	0	0	0	0	0	0	0
y003610	stearate transport, cell envelope-cytoplasm			0	0	0	0	0	0	0	0	0
y003611	oleate transport, cell envelope-cytoplasm			0	0	0	0	0	0	0	0	0
y003612	icosanoyl-CoA transport, cell envelope-cytoplasm			0	0	0	0	0	0	0	0	0
y003613	docosanoyl-CoA transport, cell envelope-cytoplasm			0	0	0	0	0	0	0	0	0
y003614	tetracosanoyl-CoA transport, cell envelope-cytoplasm			0	0	0	0	0	0	0	0	0
y003615	hexacosanoyl-CoA transport, cell envelope-cytoplasm			0	0	0	0	0	0	0	0	0
y003648	H2O transport, cytoplasm-vacuolar membrane			0	0	0	0	0	0	0	0	0
y003649	phosphate transport, cytoplasm-vacuolar membrane			0	0	0	0	0	0	0	0	0
y003650	H+ transport, cytoplasm-vacuolar membrane			0	0	0.0015025269382054	0	0	0	0	0	0
y003651	ATP transport, cytoplasm-vacuolar membrane			0	0	0	0	0	0	0	0	0
y003652	ADP transport, cytoplasm-vacuolar membrane			0	0	0	0	0	0	0	0	0
y003653	carbon dioxide transport, cytoplasm-vacuolar membrane			0	0	-0.0015025269382054	0	0	0	0	0	0
y003662	H2O transport, cytoplasm-Golgi membrane			0	0	0	0	0	0	0	0	0
y003663	phosphate transport, cytoplasm-Golgi membrane			0	0	0	0	0	0	0	0	0
y003664	H+ transport, cytoplasm-Golgi membrane			0	0	0	0	0	0.00155959535215302	0	0	0
y003665	carbon dioxide transport, cytoplasm-Golgi membrane			0	0	0	0	0	-0.00155959535215302	0	0	0
y003666	ATP transport, cytoplasm-Golgi membrane			0	0	0	0	0	0	0	0	0
y003667	ADP transport, cytoplasm-Golgi membrane			0	0	0	0	0	0	0	0	0
y003668	H2O transport, cytoplasm-mitochondrial membrane			9.33893959895303e-05	9.43238339460003e-05	8.419158e-05	8.419158e-05	8.5041914958e-05	8.419158e-05	8.419158e-05	8.5041914958e-05	8.419158e-05
y003669	carbon dioxide transport, cytoplasm-mitochondrial membrane			-0.00269975212325553	-0.00272676537064085	-0.000931329651794601	-0.00243385659	-0.002458438541559	-0.000874261237846982	-0.00243385659	-0.002458438541559	-0.00243385659
y003670	palmitoleoyl-CoA transport, cytoplasm-mitochondrial membrane			0	0	0	0	0	0	0	0	0
y003671	oleoyl-CoA transport, cytoplasm-mitochondrial membrane			0	0	0	0	0	0	0	0	0
y003678	palmitate transport, mitochondrial membrane-cytoplasm			0	0	0	0	0	0	0	0	0
y003679	stearate transport, mitochondrial membrane-cytoplasm			0	0	0	0	0	0	0	0	0
y003680	coenzyme A transport, mitochondrial membrane-cytoplasm			0	0	0	0	0	0	0	0	0
y003681	laurate transport, ER membrane-lipid particle			1.10283977670336e-06	3.9107175943563e-05	9.94222334384858e-07	9.94222334384858e-07	1.00426397996215e-06	9.94222334384858e-07	9.94222334384858e-07	1.00426397996215e-06	9.94222334384858e-07
y003682	myristate transport, ER membrane-lipid particle			7.35226517802238e-07	2.6071450629042e-05	6.62814889589905e-07	6.62814889589905e-07	6.69509319974764e-07	6.62814889589905e-07	6.62814889589905e-07	6.69509319974764e-07	6.62814889589905e-07
y003683	lignoceric acid transport, ER membrane-lipid particle			0	0	0	0	0	0	0	0	0
y003684	cerotic acid transport, ER membrane-lipid particle			0	0	0	0	0	0	0	0	0
y003717	episterol transport, ER membrane-lipid particle			0	0	0	0	0	0	0	0	0
y003718	fecosterol transport, ER membrane-lipid particle			0	0	0	0	0	0	0	0	0
y003719	lanosterol transport, ER membrane-lipid particle			0	0	0	0	0	0	0	0	0
y003720	zymosterol transport, ER membrane-lipid particle			0	0	0	0	0	0	0	0	0
y003721	ergosteryl palmitoleate transport, ER membrane-lipid particle			1.10913771959062e-05	1.12023555755345e-05	9.999e-06	9.999e-06	1.00999899e-05	9.999e-06	9.999e-06	1.00999899e-05	9.999e-06
y003722	ergosteryl oleate transport, ER membrane-lipid particle			3.3828700447514e-05	3.41671845053802e-05	3.049695e-05	3.049695e-05	3.0804969195e-05	3.049695e-05	3.049695e-05	3.0804969195e-05	3.049695e-05
y003723	episteryl palmitoleate transport, ER membrane-lipid particle			0	0	0	0	0	0	0	0	0
y003724	episteryl oleate transport, ER membrane-lipid particle			0	0	0	0	0	0	0	0	0
y003725	fecosteryl palmitoleate transport, ER membrane-lipid particle			0	0	0	0	0	0	0	0	0
y003726	fecosteryl oleate transport, ER membrane-lipid particle			0	0	0	0	0	0	0	0	0
y003727	lanosteryl palmitoleate transport, ER membrane-lipid particle			0	0	0	0	0	0	0	0	0
y003728	lanosteryl oleate transport, ER membrane-lipid particle			0	0	0	0	0	0	0	0	0
y003729	zymosteryl palmitoleate transport, ER membrane-lipid particle			0	0	0	0	0	0	0	0	0
y003730	zymosteryl oleate transport, ER membrane-lipid particle			0	0	0	0	0	0	0	0	0
y003901	lignoceric acid transport, cell envelope-ER membrane			0	0	0	0	0	0	0	0	0
y003902	cerotic acid transport, cell envelope-ER membrane			0	0	0	0	0	0	0	0	0
y003927	zymosteryl palmitoleate transport, ER membrane-cell envelope			0	0	0	0	0	0	0	0	0
y003928	zymosteryl oleate transport, ER membrane-cell envelope			0	0	0	0	0	0	0	0	0
y003937	lignoceric acid transport, ER membrane-ER			0	0	0	0	0	0	0	0	0
y003938	cerotic acid transport, ER membrane-ER			0	0	0	0	0	0	0	0	0
y003939	ergosterol transport, ER-ER membrane			4.49200776434202e-05	0	4.049595e-05	4.049595e-05	4.0904959095e-05	4.049595e-05	4.049595e-05	4.0904959095e-05	4.049595e-05
y003940	phosphate transport, ER-ER membrane			0	0	0	0	0	0	0	0	0
y003957	H+ transport, mitochondrion-mitochondrial membrane			0.00269975212325553	0.00272676537064085	0.000931329651794601	0.00243385659	0.002458438541559	0.000874261237846982	0.00243385659	0.002458438541559	0.00243385659
y003958	glycerol 3-phosphate transport, mitochondrion-mitochondrial membrane			9.33893959895303e-05	9.43238339460003e-05	8.419158e-05	8.419158e-05	8.5041914958e-05	8.419158e-05	8.419158e-05	8.5041914958e-05	8.419158e-05
y003959	CMP transport, mitochondrion-mitochondrial membrane			-0.000186778791979061	-0.000188647667892001	-0.00016838316	-0.00016838316	-0.000170083829916	-0.00016838316	-0.00016838316	-0.000170083829916	-0.00016838316
y003960	CTP transport, mitochondrion-mitochondrial membrane			0.000186778791979061	0.000188647667892001	0.00016838316	0.00016838316	0.000170083829916	0.00016838316	0.00016838316	0.000170083829916	0.00016838316
y003961	phosphate transport, mitochondrion-mitochondrial membrane			-9.33893959895303e-05	-9.43238339460003e-05	-8.419158e-05	-8.419158e-05	-8.5041914958e-05	-8.419158e-05	-8.419158e-05	-8.5041914958e-05	-8.419158e-05
y003962	diphosphate transport, mitochondrion-mitochondrial membrane			-0.000186778791979061	-0.000188647667892001	-0.00016838316	-0.00016838316	-0.000170083829916	-0.00016838316	-0.00016838316	-0.000170083829916	-0.00016838316
y003987	phosphatidyl-L-serine transport, ER membrane-cytoplasm			0	0	0	0	0	0	0	0	0
