enzymes	genes	enzNames	subSystems	Std_ecM	Std_ecP	HiT_ecM	HiT_ecP	LpH_ecM	LpH_ecP
Q6CF67	YALI0B09845g	YALI0_B09845g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation	1.14070023460845e-06	3.38335562587916e-06	3.64561617658104e-06	2.69620308930848e-06	3.64594093204095e-06	3.50355813672613e-06
Q6CF74	YALI0B09647g	YALI0_B09647g	Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine and proline metabolism	4.6674790763327e-06	4.1663583225e-06	4.20817668315911e-06	4.1663583225e-06	4.20817668315911e-06	4.1663583225e-06
Q6CF75	YALI0B09625g	YALI0_B09625g	Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites	0	0	0	0	0	0
Q6CF99	YALI0B08965g	YALI0_B08965g	Biosynthesis of secondary metabolites // Riboflavin metabolism	0	0	0	0	0	0
Q6CFA0	YALI0B08943g	YALI0_B08943g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0
Q6CFD2	YALI0B08184g	MET3	Biosynthesis of antibiotics // Monobactam biosynthesis // Purine metabolism // Selenocompound metabolism // Sulfur metabolism	2.4866354763627e-07	2.219658012e-07	2.24193858397917e-07	2.219658012e-07	2.24193858397917e-07	2.219658012e-07
Q6CFD3	YALI0B08140g	YALI0_B08140g	Sulfur metabolism	1.73358946399794e-06	1.54746273825e-06	1.56299592162252e-06	1.54746273825e-06	1.56299592162252e-06	1.54746273825e-06
Q6CFD7	YALI0B08052g	YALI0_B08052g	MAPK signaling pathway - yeast // Pentose and glucuronate interconversions // Propanoate metabolism // Pyruvate metabolism	0	0	0	0	0	0
Q6CFF6	YALI0B07447g	YALI0_B07447g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Pyruvate metabolism // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Pyruvate metabolism // Valine, leucine and isoleucine biosynthesis	9.49921568344086e-07	8.4793549797e-07	8.56444716593427e-07	8.4793549797e-07	8.56444716593427e-07	8.4793549797e-07
Q6CFG7	YALI0B07117g	YALI0_B07117g	Pentose and glucuronate interconversions // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Pentose and glucuronate interconversions //   // Glycerolipid metabolism	0	0	0	0	0	0
Q6CFH4	YALI0B06941g	RKI1	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway	2.36136308788874e-05	1.88429226788697e-05	3.85801969467365e-05	1.40051003466528e-05	5.50774913510605e-05	7.84927779371989e-06
Q6CFH9	YALI0B06831g	YALI0_B06831g	Oxidative phosphorylation	0.000142023948668976	0.000116047035095382	0.000121667098336138	0.000109966786453782	0.000121664828259598	9.49021277066688e-05
Q6CFK9	YALI0B06006g	YALI0_B06006g	Biosynthesis of secondary metabolites // Pantothenate and CoA biosynthesis // beta-Alanine metabolism	0	0	0	0	0	0
Q6CFL2	YALI0B05918g	YALI0_B05918g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0
Q6CFN6	YALI0B05368g	YALI0_B05368g	Pyrimidine metabolism // Pyrimidine metabolism	2.97391823671452e-07	2.65446032742e-07	2.68127037672694e-07	2.65446032742e-07	2.68127037672694e-07	2.65446032742e-07
Q6CFP4	YALI0B05126g	YALI0_B05126g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Steroid biosynthesis	1.97513897566616e-07	1.7629698043881e-07	1.78077579941242e-07	1.7629698043881e-07	1.78077579941242e-07	1.7629698043881e-07
Q6CFS3	YALI0B04312g	YALI0_B04312g	Biosynthesis of antibiotics // Inositol phosphate metabolism	0	0	0	0	0	0
Q6CFS9	YALI0B04180g	ALA1	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0
Q6CFT7	YALI0B03982g	YALI0_B03982g	Oxidative phosphorylation	0.000142023948668976	0.000116047035095382	0.000121667098336138	0.000109966786453782	0.000121664828259598	9.49021277066688e-05
Q6CFU6	YALI0B03630g	YALI0_B03630g	Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Glutathione metabolism // Purine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism	0	1.13175879975698e-05	1.47048984950868e-05	1.2343819564203e-05	1.47048984950868e-05	1.4557864068e-05
Q6CFX1	YALI0B02852g	BNA1	Tryptophan metabolism	0	0	0	0	0	0
Q6CFX7	YALI0B02728g	YALI0_B02728g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis	5.60991461480825e-07	7.5958589183782e-07	7.77713416763863e-07	6.79330751770909e-07	7.7775624813458e-07	8.22366027294292e-07
Q6CFY9	YALI0B02376g	YALI0_B02376g	Inositol phosphate metabolism // Inositol phosphate metabolism	0	0	0	0	0	0
Q6CFZ5	YALI0B02222g	YALI0_B02222g	 	0	0	0	0	0	0
Q6CFZ7	YALI0B02178g	YALI0_B02178g	2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism	2.28641093497654e-06	3.5430459120684e-07	0	3.65166751606341e-07	0	1.0156041397106e-07
Q6CG11	YALI0B01826g	FMN1	Biosynthesis of secondary metabolites // Riboflavin metabolism // Biosynthesis of secondary metabolites // Riboflavin metabolism	0	0	0	0	0	0
Q6CG17	YALI0B01672g	YALI0_B01672g	Other types of O-glycan biosynthesis // Various types of N-glycan biosynthesis	0	0	0	0	0	0
Q6CG23	YALI0B01540g	YALI0_B01540g	Oxidative phosphorylation // Sulfur metabolism	7.44338886032669e-06	6.8018730373769e-06	7.14223893015749e-06	6.15059131660409e-06	7.14131939513496e-06	5.62873782218554e-06
Q6CG29	YALI0B01364g	YALI0_B01364g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Valine, leucine and isoleucine biosynthesis	2.8262324177561e-06	2.5228006947e-06	2.5481175527699e-06	2.5228006947e-06	2.5481175527699e-06	2.5228006947e-06
Q6CG51	YALI0B00836g	YALI0_B00836g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway // Purine metabolism	2.99764340805324e-05	2.67568744449577e-05	2.70266087708042e-05	2.66102428217403e-05	2.70266087708057e-05	2.67568744449597e-05
Q6CG56	YALI0B00726g	DYS1	 	0	0	0	0	0	0
Q6CG57	YALI0B00704g	ADK1	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Thiamine metabolism	2.08526026811563e-06	1.09203779462129e-06	1.10305643741552e-06	1.09203779462131e-06	1.10305643741556e-06	1.09203779462135e-06
Q6CG63	YALI0B00572g	YALI0_B00572g	Carbon metabolism // One carbon pool by folate	4.1287417526916e-08	3.6853890852339e-08	3.72245370366257e-08	0	3.72245370366257e-08	3.6853890852339e-08
Q6CG74	YALI0B00220g	YALI0_B00220g	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	0	0	0	0	0	0
Q6CG81	YALI0A21417g	YALI0_A21417g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Glycine, serine and threonine metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Glycine, serine and threonine metabolism	0	0	0	0	0	0
Q6CG88	YALI0A21263g	ALO1	  //  	0	0	0	0	0	0
Q6CG92	YALI0A21153g	YALI0_A21153g	Longevity regulating pathway - multiple species // Nicotinate and nicotinamide metabolism	0	0	0	0	0	0
Q6CGA3	YALI0A20922g	YALI0_A20922g	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0	0	0	0	0	0
Q6CGD3	YALI0A20295g	CPD1	 	0	0	0	0	0	0
Q6CGE0	YALI0A20108g	YALI0_A20108g	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	0	0	0	0	0	0
Q6CGH7	YALI0A19206g	YALI0_A19206g	Arginine and proline metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Carbapenem biosynthesis	0	0	0	0	0	0
Q6CGI3	YALI0A19074g	YALI0_A19074g	Biosynthesis of secondary metabolites // Starch and sucrose metabolism	0	0	0	0	0	0
Q6CGM4	YALI0A18062g	YALI0_A18062g	Biosynthesis of antibiotics // Steroid biosynthesis	4.47711706267662e-05	3.996185731461e-05	4.03654720734876e-05	3.996185731461e-05	4.03654720734876e-05	3.996185731461e-05
Q6CGP7	YALI0A17468g	YALI0_A17468g	Oxidative phosphorylation // Sulfur metabolism	7.44338886032669e-06	6.8018730373769e-06	7.14223893015749e-06	6.15059131660409e-06	7.14131939513496e-06	5.62873782218554e-06
Q6CGS4	YALI0A16698g	MRI1	  //  	0	0	0	0	0	0
Q6CGT5	YALI0A16379g	YALI0_A16379g	Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism	0	0	0	1.29698471243567e-05	0	1.28173188129952e-05
Q6CGV1	YALI0A15972g	YALI0_A15972g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Fructose and mannose metabolism // Gluconeogenesis // Glycolysis // Pentose phosphate pathway	0	0	0	0	0	0
Q6CGV2	YALI0A15950g	YALI0_A15950g	Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Histidine metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Histidine metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Histidine metabolism	3.94725272888362e-07	3.5234536194e-07	3.55882407281737e-07	3.5234536194e-07	3.55882407281737e-07	3.5234536194e-07
Q6CGV3	YALI0A15906g	YALI0_A15906g	Pentose and glucuronate interconversions // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Pentose and glucuronate interconversions //   // Glycerolipid metabolism	0	0	0	0	0	0
Q6CGX5	YALI0A15147g	YALI0_A15147g	Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism	0	0	0	0	0	3.67091046645215e-06
Q6CGY9	YALI0A14806g	YALI0_A14806g	Oxidative phosphorylation // Sulfur metabolism	7.44338886032669e-06	6.8018730373769e-06	7.14223893015749e-06	6.15059131660409e-06	7.14131939513496e-06	5.62873782218554e-06
Q6CGZ0	YALI0A14784g	YALI0_A14784g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Oxidative phosphorylation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Oxidative phosphorylation	3.65390738144503e-08	7.92101715068539e-07	8.95745798440737e-07	4.64845088590793e-07	8.95881726812479e-07	8.42413206623878e-07
Q6CH03	YALI0A14498g	ADI1	Cysteine and methionine metabolism	0	0	0	0	0	0
Q6CH12	YALI0A14157g	YALI0_A14157g	Glycerophospholipid metabolism	1.09170405409101e-09	9.7443334692e-10	9.84275123723892e-10	9.7443334692e-10	9.84275123723892e-10	9.7443334692e-10
Q6CH25	YALI0A13387g	YALI0_A13387g	Alanine, aspartate and glutamate metabolism // Biosynthesis of secondary metabolites	0	0	0	0	0	0
Q6CH50	YALI0A12353g	YALI0_A12353g	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	4.18410501440688e-05	0	0	0	0	0
Q6CH62	YALI0A12045g	YALI0_A12045g	Biosynthesis of secondary metabolites // Riboflavin metabolism	0	0	0	0	0	0
Q6CH91	YALI0A11143g	YALI0_A11143g	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	0	0	0	0	0	0
Q6CHC2	YALI0A10310g	YALI0_A10310g	Folate biosynthesis	0	0	0	0	0	0
Q6CHD4	YALI0A10032g	YALI0_A10032g	Folate biosynthesis // Folate biosynthesis // Folate biosynthesis	0	0	0	0	0	0
Q6CHD8	YALI0A09900g	YALI0_A09900g	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	0	0	0	0	0	0
Q6CHE0	YALI0A09856g	YALI0_A09856g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // Lysine degradation // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation	1.36181650733504e-07	2.07122374743111e-07	1.65567527835905e-07	2.64334114290013e-07	1.65592779148107e-07	4.2849592354433e-07
