enzymes	shortNames	genes	MWs	subSystems	OG
Q6CFX7	YALI0_B02728g	YALI0B02728g	27.55908	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis	OG0001087
Q6CFY9	YALI0_B02376g	YALI0B02376g	108.13762	Inositol phosphate metabolism // Inositol phosphate metabolism	OG0000991
Q6CFZ5	YALI0_B02222g	YALI0B02222g	17.77694	 	OG0001716
Q6CFZ7	YALI0_B02178g	YALI0B02178g	47.58793	2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // 2-Oxocarboxylic acid metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism	NA
Q6CG11	FMN1	YALI0B01826g	21.81991	Biosynthesis of secondary metabolites // Riboflavin metabolism // Biosynthesis of secondary metabolites // Riboflavin metabolism	NA
Q6CG17	YALI0_B01672g	YALI0B01672g	50.59809	Other types of O-glycan biosynthesis // Various types of N-glycan biosynthesis	NA
Q6CG23	YALI0_B01540g	YALI0B01540g	8.03077	Oxidative phosphorylation // Sulfur metabolism	NA
Q6CG29	YALI0_B01364g	YALI0B01364g	83.26477	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Valine, leucine and isoleucine biosynthesis	OG0002409
Q6CG51	YALI0_B00836g	YALI0B00836g	40.04028	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway // Purine metabolism	OG0000951
Q6CG56	DYS1	YALI0B00726g	37.4365	 	NA
Q6CG57	ADK1	YALI0B00704g	27.61881	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Thiamine metabolism	NA
Q6CG63	YALI0_B00572g	YALI0B00572g	65.92241	Carbon metabolism // One carbon pool by folate	OG0001184
Q6CG74	YALI0_B00220g	YALI0B00220g	46.01564	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	OG0001510
Q6CG81	YALI0_A21417g	YALI0A21417g	38.84109	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Glycine, serine and threonine metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Glycine, serine and threonine metabolism	OG0001680
Q6CG88	ALO1	YALI0A21263g	58.89944	  //  	NA
Q6CG92	YALI0_A21153g	YALI0A21153g	22.20054	Longevity regulating pathway - multiple species // Nicotinate and nicotinamide metabolism	OG0002122
Q6CGA3	YALI0_A20922g	YALI0A20922g	46.00765	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	OG0001438
Q6CGD3	CPD1	YALI0A20295g	24.63141	 	NA
Q6CGE0	YALI0_A20108g	YALI0A20108g	79.09926	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	OG0002519
Q6CGH7	YALI0_A19206g	YALI0A19206g	45.79214	Arginine and proline metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Carbapenem biosynthesis	NA
Q6CGI3	YALI0_A19074g	YALI0A19074g	168.12766	Biosynthesis of secondary metabolites // Starch and sucrose metabolism	OG0002236
Q6CGM4	YALI0_A18062g	YALI0A18062g	57.54403	Biosynthesis of antibiotics // Steroid biosynthesis	OG0002771
Q6CGP7	YALI0_A17468g	YALI0A17468g	36.50936	Oxidative phosphorylation // Sulfur metabolism	OG0001675
Q6CGS4	MRI1	YALI0A16698g	40.23331	  //  	NA
Q6CGT5	YALI0_A16379g	YALI0A16379g	37.05432	Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism	NA
Q6CGV1	YALI0_A15972g	YALI0A15972g	36.69739	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Fructose and mannose metabolism // Gluconeogenesis // Glycolysis // Pentose phosphate pathway	OG0002746
Q6CGV2	YALI0_A15950g	YALI0A15950g	91.7691	Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Histidine metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Histidine metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Histidine metabolism	OG0001012
Q6CGV3	YALI0_A15906g	YALI0A15906g	34.24476	Pentose and glucuronate interconversions // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Pentose and glucuronate interconversions //   // Glycerolipid metabolism	NA
Q6CGX5	YALI0_A15147g	YALI0A15147g	36.98904	Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism	NA
Q6CGY9	YALI0_A14806g	YALI0A14806g	52.78557	Oxidative phosphorylation // Sulfur metabolism	OG0002637
Q6CGZ0	YALI0_A14784g	YALI0A14784g	17.89691	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Oxidative phosphorylation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Oxidative phosphorylation	NA
Q6CH03	ADI1	YALI0A14498g	20.35543	Cysteine and methionine metabolism	NA
Q6CH12	YALI0_A14157g	YALI0A14157g	21.4523	Glycerophospholipid metabolism	OG0002968
Q6CH25	YALI0_A13387g	YALI0A13387g	63.49643	Alanine, aspartate and glutamate metabolism // Biosynthesis of secondary metabolites	NA
Q6CH50	YALI0_A12353g	YALI0A12353g	40.34057	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	NA
Q6CH62	YALI0_A12045g	YALI0A12045g	17.98441	Biosynthesis of secondary metabolites // Riboflavin metabolism	OG0001399
Q6CH91	YALI0_A11143g	YALI0A11143g	43.08221	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	OG0002915
Q6CHC2	YALI0_A10310g	YALI0A10310g	33.9282	Folate biosynthesis	OG0000773
Q6CHD4	YALI0_A10032g	YALI0A10032g	43.86656	Folate biosynthesis // Folate biosynthesis // Folate biosynthesis	OG0001578
Q6CHD8	YALI0_A09900g	YALI0A09900g	67.34456	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	OG0002719
Q6CHE0	YALI0_A09856g	YALI0A09856g	108.60715	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // Lysine degradation // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation	OG0002513
Q6CHE9	EFM7	YALI0A09636g	30.72817	 	NA
Q6CHF9	YALI0_A09427g	YALI0A09427g	52.7193	Aminoacyl-tRNA biosynthesis // Aminoacyl-tRNA biosynthesis	OG0000694
Q6CHH8	YALI0_A08668g	YALI0A08668g	33.88604	Vitamin B6 metabolism	OG0000648
Q6CHJ3	YALI0_A08217g	YALI0A08217g	37.24826	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	NA
Q6CHK1	YALI0_A08041g	YALI0A08041g	70.8446	Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism	OG0001881
Q6CHP1	YALI0A06787g	YALI0A06787g	42.47479	Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism	NA
Q6CHQ0	YALI0_A06589g	YALI0A06589g	52.14252	Other types of O-glycan biosynthesis // Various types of N-glycan biosynthesis	NA
Q6CHS7	YALI0_A05379g	YALI0A05379g	88.02363	Folate biosynthesis	OG0003365
Q6CHU1	YALI0_A04983g	YALI0A04983g	37.65451	Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism	OG0000937
Q6CHV1	YALI0_A04675g	YALI0A04675g	20.30872	  //   //   //   //   //  	OG0002082
Q6CI02	YALI0_A02915g	YALI0A02915g	24.53302	Oxidative phosphorylation // Sulfur metabolism	OG0000641
Q6CI15	YALI0_A02541g	YALI0A02541g	83.97517	Folate biosynthesis // Folate biosynthesis // Folate biosynthesis // Folate biosynthesis	OG0000979
Q6CI19	YALI0_A02453g	YALI0A02453g	86.32612	Inositol phosphate metabolism // Inositol phosphate metabolism	OG0001602
Q6CI26	YALI0_A02310g	YALI0A02310g	55.64829	Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Galactose metabolism // Pentose and glucuronate interconversions // Starch and sucrose metabolism // Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Galactose metabolism // Pentose and glucuronate interconversions // Starch and sucrose metabolism	OG0002837
Q6CI67	YALI0_A01133g	YALI0A01133g	59.74819	Biosynthesis of secondary metabolites // Porphyrin and chlorophyll metabolism	OG0001665
Q6CIA2	YALI0_A00264g	YALI0A00264g	123.8661	Aminoacyl-tRNA biosynthesis	OG0003227
